user_id,recommended_items
2486234,2778525 1244196 1386412 657183 2791339
1813883,2778525 1244196 1386412 657183 2791339
2553338,2778525 1244196 1386412 657183 2791339
636177,2778525 1244196 1386412 657183 2791339
1312773,2778525 1244196 1386412 657183 2791339
1955650,2778525 1244196 1386412 657183 2791339
830695,2778525 1244196 1386412 657183 2791339
269440,2778525 1244196 1386412 657183 2791339
2588739,2778525 1244196 1386412 657183 2791339
2131466,2778525 1244196 1386412 657183 2791339
2134203,2778525 1244196 1386412 657183 2791339
393107,2778525 1244196 1386412 657183 2791339
1644921,2778525 1244196 1386412 657183 2791339
1197828,2778525 1244196 1386412 657183 2791339
1612013,2778525 1244196 1386412 657183 2791339
257738,2778525 1244196 1386412 657183 2791339
505158,2778525 1244196 1386412 657183 2791339
1473366,2778525 1244196 1386412 657183 2791339
2977657,2778525 1244196 1386412 657183 2791339
2489069,2778525 1244196 1386412 657183 2791339
1448579,2778525 1244196 1386412 657183 2791339
2452609,2778525 1244196 1386412 657183 2791339
2517775,2778525 1244196 1386412 657183 2791339
2353894,2778525 1244196 1386412 657183 2791339
2546046,2778525 1244196 1386412 657183 2791339
2055196,2778525 1244196 1386412 657183 2791339
2453370,2778525 1244196 1386412 657183 2791339
930894,2778525 1244196 1386412 657183 2791339
2487643,2778525 1244196 1386412 657183 2791339
2110477,2778525 1244196 1386412 657183 2791339
785075,2778525 1244196 1386412 657183 2791339
1384319,2778525 1244196 1386412 657183 2791339
2619424,2778525 1244196 1386412 657183 2791339
1578699,2778525 1244196 1386412 657183 2791339
18749,2778525 1244196 1386412 657183 2791339
408782,2778525 1244196 1386412 657183 2791339
1114462,2778525 1244196 1386412 657183 2791339
302918,2778525 1244196 1386412 657183 2791339
1789212,2778525 1244196 1386412 657183 2791339
2002121,2778525 1244196 1386412 657183 2791339
1894809,2778525 1244196 1386412 657183 2791339
1533220,2778525 1244196 1386412 657183 2791339
1789513,2778525 1244196 1386412 657183 2791339
2114160,2778525 1244196 1386412 657183 2791339
1363090,2778525 1244196 1386412 657183 2791339
1863906,2778525 1244196 1386412 657183 2791339
275686,2778525 1244196 1386412 657183 2791339
1711359,2778525 1244196 1386412 657183 2791339
1500820,2778525 1244196 1386412 657183 2791339
2727164,2778525 1244196 1386412 657183 2791339
992373,2778525 1244196 1386412 657183 2791339
161521,2778525 1244196 1386412 657183 2791339
581186,2778525 1244196 1386412 657183 2791339
108692,2778525 1244196 1386412 657183 2791339
368287,2778525 1244196 1386412 657183 2791339
2201402,2778525 1244196 1386412 657183 2791339
2181977,2778525 1244196 1386412 657183 2791339
105334,2778525 1244196 1386412 657183 2791339
379874,2778525 1244196 1386412 657183 2791339
1112818,2778525 1244196 1386412 657183 2791339
2246710,2778525 1244196 1386412 657183 2791339
2254332,2778525 1244196 1386412 657183 2791339
1669306,2778525 1244196 1386412 657183 2791339
2100772,2778525 1244196 1386412 657183 2791339
2693540,2778525 1244196 1386412 657183 2791339
1858403,2778525 1244196 1386412 657183 2791339
2057302,2778525 1244196 1386412 657183 2791339
2709028,2778525 1244196 1386412 657183 2791339
1569865,2778525 1244196 1386412 657183 2791339
2656435,2778525 1244196 1386412 657183 2791339
2433010,2778525 1244196 1386412 657183 2791339
1748340,2778525 1244196 1386412 657183 2791339
97718,2778525 1244196 1386412 657183 2791339
1778421,2778525 1244196 1386412 657183 2791339
1768636,2778525 1244196 1386412 657183 2791339
2445048,2778525 1244196 1386412 657183 2791339
106320,2778525 1244196 1386412 657183 2791339
217483,2778525 1244196 1386412 657183 2791339
1567667,2778525 1244196 1386412 657183 2791339
2046292,2778525 1244196 1386412 657183 2791339
111479,2778525 1244196 1386412 657183 2791339
1059635,2778525 1244196 1386412 657183 2791339
2604261,2778525 1244196 1386412 657183 2791339
1454497,2778525 1244196 1386412 657183 2791339
191220,2778525 1244196 1386412 657183 2791339
2440446,2778525 1244196 1386412 657183 2791339
879363,2778525 1244196 1386412 657183 2791339
2597791,2778525 1244196 1386412 657183 2791339
1270554,2778525 1244196 1386412 657183 2791339
2479577,2778525 1244196 1386412 657183 2791339
1284756,2778525 1244196 1386412 657183 2791339
487881,2778525 1244196 1386412 657183 2791339
2775355,2778525 1244196 1386412 657183 2791339
651552,2778525 1244196 1386412 657183 2791339
443508,2778525 1244196 1386412 657183 2791339
965913,2778525 1244196 1386412 657183 2791339
2419713,2778525 1244196 1386412 657183 2791339
2595336,2778525 1244196 1386412 657183 2791339
248412,2778525 1244196 1386412 657183 2791339
2145235,2778525 1244196 1386412 657183 2791339
2221169,2778525 1244196 1386412 657183 2791339
2541790,2778525 1244196 1386412 657183 2791339
2195287,2778525 1244196 1386412 657183 2791339
2763567,2778525 1244196 1386412 657183 2791339
2699015,2778525 1244196 1386412 657183 2791339
2193068,2778525 1244196 1386412 657183 2791339
1001889,2778525 1244196 1386412 657183 2791339
979432,2778525 1244196 1386412 657183 2791339
1457891,2778525 1244196 1386412 657183 2791339
1701826,2778525 1244196 1386412 657183 2791339
310514,2778525 1244196 1386412 657183 2791339
1270644,2778525 1244196 1386412 657183 2791339
552041,2778525 1244196 1386412 657183 2791339
714654,2778525 1244196 1386412 657183 2791339
2481127,2778525 1244196 1386412 657183 2791339
241299,2778525 1244196 1386412 657183 2791339
1482737,2778525 1244196 1386412 657183 2791339
2154390,2778525 1244196 1386412 657183 2791339
1835574,2778525 1244196 1386412 657183 2791339
397583,2778525 1244196 1386412 657183 2791339
1503540,2778525 1244196 1386412 657183 2791339
2081920,2778525 1244196 1386412 657183 2791339
2095767,2778525 1244196 1386412 657183 2791339
772498,2778525 1244196 1386412 657183 2791339
1353226,2778525 1244196 1386412 657183 2791339
1580963,2778525 1244196 1386412 657183 2791339
517745,2778525 1244196 1386412 657183 2791339
847233,2778525 1244196 1386412 657183 2791339
1381346,2778525 1244196 1386412 657183 2791339
1499575,2778525 1244196 1386412 657183 2791339
821299,2778525 1244196 1386412 657183 2791339
1016282,2778525 1244196 1386412 657183 2791339
2586087,2778525 1244196 1386412 657183 2791339
2497122,2778525 1244196 1386412 657183 2791339
1624865,2778525 1244196 1386412 657183 2791339
518939,2778525 1244196 1386412 657183 2791339
1049603,2778525 1244196 1386412 657183 2791339
1474389,2778525 1244196 1386412 657183 2791339
1192373,2778525 1244196 1386412 657183 2791339
1152433,2778525 1244196 1386412 657183 2791339
545071,2778525 1244196 1386412 657183 2791339
11635,2778525 1244196 1386412 657183 2791339
1607046,2778525 1244196 1386412 657183 2791339
2331986,2778525 1244196 1386412 657183 2791339
2009409,2778525 1244196 1386412 657183 2791339
509658,2778525 1244196 1386412 657183 2791339
2761581,2778525 1244196 1386412 657183 2791339
550317,2778525 1244196 1386412 657183 2791339
1056529,2778525 1244196 1386412 657183 2791339
348875,2778525 1244196 1386412 657183 2791339
1595198,2778525 1244196 1386412 657183 2791339
28321,2778525 1244196 1386412 657183 2791339
484793,2778525 1244196 1386412 657183 2791339
692082,2778525 1244196 1386412 657183 2791339
1376100,2778525 1244196 1386412 657183 2791339
565556,2778525 1244196 1386412 657183 2791339
2221830,2778525 1244196 1386412 657183 2791339
297803,2778525 1244196 1386412 657183 2791339
1612109,2778525 1244196 1386412 657183 2791339
1382351,2778525 1244196 1386412 657183 2791339
184848,2778525 1244196 1386412 657183 2791339
861634,2778525 1244196 1386412 657183 2791339
1440083,2778525 1244196 1386412 657183 2791339
365494,2778525 1244196 1386412 657183 2791339
290357,2778525 1244196 1386412 657183 2791339
2286387,2778525 1244196 1386412 657183 2791339
1896434,2778525 1244196 1386412 657183 2791339
716898,2778525 1244196 1386412 657183 2791339
394012,2778525 1244196 1386412 657183 2791339
444824,2778525 1244196 1386412 657183 2791339
1044924,2778525 1244196 1386412 657183 2791339
2233446,2778525 1244196 1386412 657183 2791339
1924664,2778525 1244196 1386412 657183 2791339
855236,2778525 1244196 1386412 657183 2791339
257950,2778525 1244196 1386412 657183 2791339
1448304,2778525 1244196 1386412 657183 2791339
2327922,2778525 1244196 1386412 657183 2791339
2044889,2778525 1244196 1386412 657183 2791339
2166003,2778525 1244196 1386412 657183 2791339
802141,2778525 1244196 1386412 657183 2791339
2472715,2778525 1244196 1386412 657183 2791339
2288019,2778525 1244196 1386412 657183 2791339
897123,2778525 1244196 1386412 657183 2791339
2030083,2778525 1244196 1386412 657183 2791339
2565112,2778525 1244196 1386412 657183 2791339
2761193,2778525 1244196 1386412 657183 2791339
1147426,2778525 1244196 1386412 657183 2791339
2229751,2778525 1244196 1386412 657183 2791339
1619158,2778525 1244196 1386412 657183 2791339
595968,2778525 1244196 1386412 657183 2791339
1929803,2778525 1244196 1386412 657183 2791339
162429,2778525 1244196 1386412 657183 2791339
572820,2778525 1244196 1386412 657183 2791339
1819605,2778525 1244196 1386412 657183 2791339
1778645,2778525 1244196 1386412 657183 2791339
2638596,2778525 1244196 1386412 657183 2791339
1248686,2778525 1244196 1386412 657183 2791339
551081,2778525 1244196 1386412 657183 2791339
2066351,2778525 1244196 1386412 657183 2791339
432418,2778525 1244196 1386412 657183 2791339
1669270,2778525 1244196 1386412 657183 2791339
2455207,2778525 1244196 1386412 657183 2791339
1293619,2778525 1244196 1386412 657183 2791339
28276,2778525 1244196 1386412 657183 2791339
1762563,2778525 1244196 1386412 657183 2791339
2137748,2778525 1244196 1386412 657183 2791339
1910850,2778525 1244196 1386412 657183 2791339
1475426,2778525 1244196 1386412 657183 2791339
330281,2778525 1244196 1386412 657183 2791339
2787207,2778525 1244196 1386412 657183 2791339
1574632,2778525 1244196 1386412 657183 2791339
152067,2778525 1244196 1386412 657183 2791339
144191,2778525 1244196 1386412 657183 2791339
2926996,2778525 1244196 1386412 657183 2791339
1332507,2778525 1244196 1386412 657183 2791339
1115093,2778525 1244196 1386412 657183 2791339
2931707,2778525 1244196 1386412 657183 2791339
1256484,2778525 1244196 1386412 657183 2791339
605562,2778525 1244196 1386412 657183 2791339
2852719,2778525 1244196 1386412 657183 2791339
1131209,2778525 1244196 1386412 657183 2791339
248615,2778525 1244196 1386412 657183 2791339
324447,2778525 1244196 1386412 657183 2791339
1557830,2778525 1244196 1386412 657183 2791339
2459923,2778525 1244196 1386412 657183 2791339
2719145,2778525 1244196 1386412 657183 2791339
298507,2778525 1244196 1386412 657183 2791339
2632072,2778525 1244196 1386412 657183 2791339
120068,2778525 1244196 1386412 657183 2791339
2538202,2778525 1244196 1386412 657183 2791339
622845,2778525 1244196 1386412 657183 2791339
1865041,2778525 1244196 1386412 657183 2791339
507916,2778525 1244196 1386412 657183 2791339
1175935,2778525 1244196 1386412 657183 2791339
139756,2778525 1244196 1386412 657183 2791339
2234639,2778525 1244196 1386412 657183 2791339
2155016,2778525 1244196 1386412 657183 2791339
929333,2778525 1244196 1386412 657183 2791339
2629678,2778525 1244196 1386412 657183 2791339
1439793,2778525 1244196 1386412 657183 2791339
881780,2778525 1244196 1386412 657183 2791339
1789955,2778525 1244196 1386412 657183 2791339
2084952,2778525 1244196 1386412 657183 2791339
971969,2778525 1244196 1386412 657183 2791339
2963617,2778525 1244196 1386412 657183 2791339
2773084,2778525 1244196 1386412 657183 2791339
924276,2778525 1244196 1386412 657183 2791339
2296347,2778525 1244196 1386412 657183 2791339
1665835,2778525 1244196 1386412 657183 2791339
2657941,2778525 1244196 1386412 657183 2791339
433852,2778525 1244196 1386412 657183 2791339
6352,2778525 1244196 1386412 657183 2791339
2058467,2778525 1244196 1386412 657183 2791339
2444850,2778525 1244196 1386412 657183 2791339
1247231,2778525 1244196 1386412 657183 2791339
2979840,2778525 1244196 1386412 657183 2791339
2281966,2778525 1244196 1386412 657183 2791339
1878734,2778525 1244196 1386412 657183 2791339
730636,2778525 1244196 1386412 657183 2791339
2803314,2778525 1244196 1386412 657183 2791339
2028838,2778525 1244196 1386412 657183 2791339
1295628,2778525 1244196 1386412 657183 2791339
2182845,2778525 1244196 1386412 657183 2791339
67814,2778525 1244196 1386412 657183 2791339
248175,2778525 1244196 1386412 657183 2791339
1353678,2778525 1244196 1386412 657183 2791339
1949915,2778525 1244196 1386412 657183 2791339
555233,2778525 1244196 1386412 657183 2791339
2552389,2778525 1244196 1386412 657183 2791339
320099,2778525 1244196 1386412 657183 2791339
2839038,2778525 1244196 1386412 657183 2791339
1578652,2778525 1244196 1386412 657183 2791339
1257560,2778525 1244196 1386412 657183 2791339
1514182,2778525 1244196 1386412 657183 2791339
2543251,2778525 1244196 1386412 657183 2791339
2004447,2778525 1244196 1386412 657183 2791339
362579,2778525 1244196 1386412 657183 2791339
617042,2778525 1244196 1386412 657183 2791339
2403696,2778525 1244196 1386412 657183 2791339
1483976,2778525 1244196 1386412 657183 2791339
878196,2778525 1244196 1386412 657183 2791339
932182,2778525 1244196 1386412 657183 2791339
1541901,2778525 1244196 1386412 657183 2791339
967709,2778525 1244196 1386412 657183 2791339
1742682,2778525 1244196 1386412 657183 2791339
2111201,2778525 1244196 1386412 657183 2791339
856058,2778525 1244196 1386412 657183 2791339
1457626,2778525 1244196 1386412 657183 2791339
2950628,2778525 1244196 1386412 657183 2791339
602132,2778525 1244196 1386412 657183 2791339
867401,2778525 1244196 1386412 657183 2791339
2022720,2778525 1244196 1386412 657183 2791339
1982330,2778525 1244196 1386412 657183 2791339
1328260,2778525 1244196 1386412 657183 2791339
1666138,2778525 1244196 1386412 657183 2791339
1259767,2778525 1244196 1386412 657183 2791339
1208636,2778525 1244196 1386412 657183 2791339
1360306,2778525 1244196 1386412 657183 2791339
1238680,2778525 1244196 1386412 657183 2791339
175854,2778525 1244196 1386412 657183 2791339
769896,2778525 1244196 1386412 657183 2791339
161813,2778525 1244196 1386412 657183 2791339
2475394,2778525 1244196 1386412 657183 2791339
997001,2778525 1244196 1386412 657183 2791339
2145144,2778525 1244196 1386412 657183 2791339
1236474,2778525 1244196 1386412 657183 2791339
1044467,2778525 1244196 1386412 657183 2791339
945601,2778525 1244196 1386412 657183 2791339
2584152,2778525 1244196 1386412 657183 2791339
140772,2778525 1244196 1386412 657183 2791339
2623740,2778525 1244196 1386412 657183 2791339
792409,2778525 1244196 1386412 657183 2791339
2473645,2778525 1244196 1386412 657183 2791339
798229,2778525 1244196 1386412 657183 2791339
1927140,2778525 1244196 1386412 657183 2791339
153879,2778525 1244196 1386412 657183 2791339
1076907,2778525 1244196 1386412 657183 2791339
2739259,2778525 1244196 1386412 657183 2791339
2231585,2778525 1244196 1386412 657183 2791339
1965211,2778525 1244196 1386412 657183 2791339
1350249,2778525 1244196 1386412 657183 2791339
1435371,2778525 1244196 1386412 657183 2791339
40422,2778525 1244196 1386412 657183 2791339
2498353,2778525 1244196 1386412 657183 2791339
1011914,2778525 1244196 1386412 657183 2791339
1317902,2778525 1244196 1386412 657183 2791339
2107143,2778525 1244196 1386412 657183 2791339
1339022,2778525 1244196 1386412 657183 2791339
1022222,2778525 1244196 1386412 657183 2791339
2196869,2778525 1244196 1386412 657183 2791339
1191088,2778525 1244196 1386412 657183 2791339
2847391,2778525 1244196 1386412 657183 2791339
1689739,2778525 1244196 1386412 657183 2791339
2110618,2778525 1244196 1386412 657183 2791339
669105,2778525 1244196 1386412 657183 2791339
2204166,2778525 1244196 1386412 657183 2791339
596374,2778525 1244196 1386412 657183 2791339
141584,2778525 1244196 1386412 657183 2791339
1615851,2778525 1244196 1386412 657183 2791339
2251675,2778525 1244196 1386412 657183 2791339
249266,2778525 1244196 1386412 657183 2791339
2180874,2778525 1244196 1386412 657183 2791339
252124,2778525 1244196 1386412 657183 2791339
60667,2778525 1244196 1386412 657183 2791339
2960024,2778525 1244196 1386412 657183 2791339
638780,2778525 1244196 1386412 657183 2791339
2126448,2778525 1244196 1386412 657183 2791339
1904174,2778525 1244196 1386412 657183 2791339
1161966,2778525 1244196 1386412 657183 2791339
177201,2778525 1244196 1386412 657183 2791339
2728060,2778525 1244196 1386412 657183 2791339
930429,2778525 1244196 1386412 657183 2791339
2085715,2778525 1244196 1386412 657183 2791339
1480800,2778525 1244196 1386412 657183 2791339
1063733,2778525 1244196 1386412 657183 2791339
2475148,2778525 1244196 1386412 657183 2791339
1132609,2778525 1244196 1386412 657183 2791339
419655,2778525 1244196 1386412 657183 2791339
2851409,2778525 1244196 1386412 657183 2791339
2851560,2778525 1244196 1386412 657183 2791339
2421886,2778525 1244196 1386412 657183 2791339
1607357,2778525 1244196 1386412 657183 2791339
1015106,2778525 1244196 1386412 657183 2791339
983467,2778525 1244196 1386412 657183 2791339
2283995,2778525 1244196 1386412 657183 2791339
969210,2778525 1244196 1386412 657183 2791339
2286464,2778525 1244196 1386412 657183 2791339
747561,2778525 1244196 1386412 657183 2791339
1624182,2778525 1244196 1386412 657183 2791339
620678,2778525 1244196 1386412 657183 2791339
860417,2778525 1244196 1386412 657183 2791339
282283,2778525 1244196 1386412 657183 2791339
572924,2778525 1244196 1386412 657183 2791339
833770,2778525 1244196 1386412 657183 2791339
1115287,2778525 1244196 1386412 657183 2791339
1508681,2778525 1244196 1386412 657183 2791339
1673605,2778525 1244196 1386412 657183 2791339
2218402,2778525 1244196 1386412 657183 2791339
747052,2778525 1244196 1386412 657183 2791339
990801,2778525 1244196 1386412 657183 2791339
1503525,2778525 1244196 1386412 657183 2791339
2893187,2778525 1244196 1386412 657183 2791339
1554574,2778525 1244196 1386412 657183 2791339
315797,2778525 1244196 1386412 657183 2791339
1872093,2778525 1244196 1386412 657183 2791339
954533,2778525 1244196 1386412 657183 2791339
1558961,2778525 1244196 1386412 657183 2791339
1125948,2778525 1244196 1386412 657183 2791339
2214872,2778525 1244196 1386412 657183 2791339
1621575,2778525 1244196 1386412 657183 2791339
2148648,2778525 1244196 1386412 657183 2791339
864792,2778525 1244196 1386412 657183 2791339
2886421,2778525 1244196 1386412 657183 2791339
17401,2778525 1244196 1386412 657183 2791339
1898226,2778525 1244196 1386412 657183 2791339
577233,2778525 1244196 1386412 657183 2791339
1734445,2778525 1244196 1386412 657183 2791339
2387379,2778525 1244196 1386412 657183 2791339
927335,2778525 1244196 1386412 657183 2791339
2442457,2778525 1244196 1386412 657183 2791339
530282,2778525 1244196 1386412 657183 2791339
2103755,2778525 1244196 1386412 657183 2791339
1014713,2778525 1244196 1386412 657183 2791339
2841661,2778525 1244196 1386412 657183 2791339
1873287,2778525 1244196 1386412 657183 2791339
2285714,2778525 1244196 1386412 657183 2791339
2723528,2778525 1244196 1386412 657183 2791339
962631,2778525 1244196 1386412 657183 2791339
2888712,2778525 1244196 1386412 657183 2791339
1697511,2778525 1244196 1386412 657183 2791339
2504432,2778525 1244196 1386412 657183 2791339
1476398,2778525 1244196 1386412 657183 2791339
2719232,2778525 1244196 1386412 657183 2791339
2449167,2778525 1244196 1386412 657183 2791339
1931143,2778525 1244196 1386412 657183 2791339
1456082,2778525 1244196 1386412 657183 2791339
1122434,2778525 1244196 1386412 657183 2791339
1623652,2778525 1244196 1386412 657183 2791339
2447353,2778525 1244196 1386412 657183 2791339
2896537,2778525 1244196 1386412 657183 2791339
589813,2778525 1244196 1386412 657183 2791339
2476987,2778525 1244196 1386412 657183 2791339
1562509,2778525 1244196 1386412 657183 2791339
299065,2778525 1244196 1386412 657183 2791339
77258,2778525 1244196 1386412 657183 2791339
712237,2778525 1244196 1386412 657183 2791339
510958,2778525 1244196 1386412 657183 2791339
2456572,2778525 1244196 1386412 657183 2791339
2545328,2778525 1244196 1386412 657183 2791339
2681062,2778525 1244196 1386412 657183 2791339
845414,2778525 1244196 1386412 657183 2791339
732450,2778525 1244196 1386412 657183 2791339
2936810,2778525 1244196 1386412 657183 2791339
257604,2778525 1244196 1386412 657183 2791339
958981,2778525 1244196 1386412 657183 2791339
1993353,2778525 1244196 1386412 657183 2791339
1504862,2778525 1244196 1386412 657183 2791339
2357760,2778525 1244196 1386412 657183 2791339
